year,borough,zip,complaints,pop,complaints_norm,median_income,pct_below_poverty,pct_white,pct_black_or_african_american,pct_american_indian_or_alaska_native,pct_asian,pct_native_hawaiian_and_other_pacific_islande,pct_hispanic_or_latino
2021,MANHATTAN,10027,3121,65840,4740.279465,58435,21.6092732,29.96202916,37.15826245,0.592345079,8.658869988,0.001518834,25.7746051
2021,MANHATTAN,10028,527,47793,1102.671939,149789,4.905203711,86.62565648,1.330738811,0,7.599439248,0,7.557592116
2021,MANHATTAN,10029,1640,77661,2111.742058,33901,33.05777616,27.50544031,30.40135976,0.898778022,10.73383037,0.047642961,45.80033736
2021,MANHATTAN,10030,1597,31611,5052.038847,42834,27.465487,16.65875803,57.91654804,0.069596027,3.501945525,0.006326912,28.75897631
2021,MANHATTAN,10031,3767,61801,6095.370625,57180,23.5551623,26.4008673,28.22446239,0.54529862,4.38180612,0.088995324,50.7338069
2021,MANHATTAN,10032,3675,60529,6071.469874,55059,20.27870122,23.35574683,17.81625337,0.498934395,4.855523799,0.07764873,64.50957392
2021,MANHATTAN,10033,3395,60739,5589.489455,71630,16.15618308,36.37531076,8.240175176,2.382324371,2.942096511,0,66.58324964
2021,MANHATTAN,10034,3171,43365,7312.348668,63851,17.4586056,32.00737922,12.7729736,1.471232561,2.75798455,0.221376686,70.95122795
2021,MANHATTAN,10035,1122,37042,3028.994115,32555,35.67247387,20.91949679,40.43788132,0.27806274,3.712002592,0.0917877,43.98520598
2021,MANHATTAN,10036,569,30437,1869.435227,98177,12.82395957,59.60180044,7.517166606,0.18070112,16.80848967,0.098564247,19.71613497
2021,MANHATTAN,10037,950,19374,4903.478889,48782,24.19875025,11.49994838,68.86548983,0.278724063,3.623412821,0,18.82419738
2021,MANHATTAN,10038,137,23356,586.5730433,99924,19.12521441,49.46908717,10.68247988,0.235485528,28.42096249,0,9.697722213
2021,MANHATTAN,10039,1433,27234,5261.805097,50164,21.44588745,15.48432107,56.52493207,0.653594771,2.302269222,0,33.45817728
2021,MANHATTAN,10040,2563,45771,5599.615477,54700,19.93091746,30.1173232,6.650499224,1.190710275,2.318061655,0.010923947,70.78281008
2021,MANHATTAN,10044,32,12155,263.2661456,115294,6.064306064,43.34018922,13.00699301,0,32.8589058,0,10.67050596
2021,MANHATTAN,10065,366,31270,1170.450911,152335,6.448609732,79.78573713,2.069075791,0.035177486,13.76399105,0,8.23153182
2021,MANHATTAN,10069,5,5774,86.5950814,183178,16.86156167,49.74021476,3.100103914,0,32.31728438,0,4.416349151
2021,MANHATTAN,10075,265,23391,1132.914369,131372,12.82407786,86.0202642,1.808387841,1.107263477,7.092471463,0.260784062,8.007353256
2021,MANHATTAN,10128,607,58147,1043.905962,127919,9.008210964,73.36577983,5.133540853,0.058472492,9.864653379,0.022357129,12.97229436
2021,MANHATTAN,10162,0,2268,0,99300,0,97.1340388,0,0,2.865961199,0,18.25396825
2021,MANHATTAN,10280,14,8582,163.132137,178148,2.875475285,72.23257982,1.608016779,0.827312981,21.09065486,0,12.7010021
2021,MANHATTAN,10282,7,6419,109.0512541,250001,2.208446339,74.37295529,1.931765072,0,15.46969933,0,4.315313912
2021,STATEN ISLAND,10301,632,38736,1631.557208,78053,14.44646352,58.96065675,20.06402313,0.351094589,7.483994217,0.010326311,26.06877323
2021,STATEN ISLAND,10302,183,18144,1008.597884,73927,19.11738431,45.09479718,24.52050265,1.471560847,5.89175485,0.104717813,39.65498236
2021,STATEN ISLAND,10303,242,27469,880.9931195,69879,19.36330035,36.44835997,33.51050275,0.367687211,9.749171794,0,39.01852998
2021,STATEN ISLAND,10304,442,43849,1008.004744,64539,19.57783641,48.87226619,27.94590527,0.246299802,11.20207986,0.075258273,22.57064015
2021,STATEN ISLAND,10305,190,44531,426.669062,76833,9.606111842,67.33286924,6.285508971,0.181895758,19.44937235,0.049403786,14.65720509
2021,STATEN ISLAND,10306,222,55805,397.813816,88687,8.733602422,75.75486068,4.417166921,0.22578622,10.3162799,0.200698862,15.95197563
2021,STATEN ISLAND,10307,8,14828,53.95198274,117469,6.179556937,90.9360669,0.141623955,0,3.243862962,0,11.64014028
2021,STATEN ISLAND,10308,12,30353,39.5348071,116082,7.055682685,89.36184232,1.416663921,0.059302211,3.85793826,0,11.39261358
2021,STATEN ISLAND,10309,23,35832,64.18843492,107500,11.30922899,91.88713999,0.627930342,0.438155838,3.036392052,0,7.850524671
2021,STATEN ISLAND,10310,151,25976,581.3058208,96161,13.42888644,54.93147521,22.68247613,0.469664306,5.428087465,0,29.14613489
2021,STATEN ISLAND,10312,52,63935,81.33260343,100875,6.605859591,85.99984359,0.819582388,0.08446078,7.038398373,0,12.28435129
2021,STATEN ISLAND,10314,121,93736,129.0859435,94578,9.004754258,68.8774857,3.964325339,0.290176666,17.82666211,0,15.14679525
2021,BRONX,10451,2908,50118,5802.306557,33945,33.64001175,15.33580749,43.52927092,0.315255996,1.21912287,0.590606169,56.09760964
2021,BRONX,10452,5526,79838,6921.51607,33877,35.88761632,14.69225181,33.75585561,0.405821789,1.31015306,0.457175781,67.71336957
2021,BRONX,10453,4522,80393,5624.867837,34860,34.21619294,11.24849178,32.30256366,0.959038722,1.972808578,0.322167353,69.05576356
2021,BRONX,10454,1160,38908,2981.392002,21846,45.9218739,15.64973784,32.20931428,0.735067338,0.169630924,0.12593811,69.73887118
2021,BRONX,10455,1910,42781,4464.59877,30741,35.34103235,14.25399126,32.50508403,0.939669479,1.372104439,0,72.96697132
2021,BRONX,10456,3763,90314,4166.574396,31166,38.78239485,12.27384459,48.09221162,1.108355294,0.706424253,0.143942246,57.80056248
2021,BRONX,10457,7784,79443,9798.220107,38066,33.50985126,17.77374973,45.34571957,0.965472099,0.626864544,0.114547537,65.11461048
2021,BRONX,10458,5865,86757,6760.26142,38768,31.17909935,12.53846952,17.96627361,1.197597888,3.347280335,0.02190025,72.03799117
2021,BRONX,10459,2428,51303,4732.666706,36631,29.34739013,12.01489192,34.84786465,0.536031031,0.307974193,0.068222131,67.44050056
2021,BRONX,10460,3140,59979,5235.165641,31504,36.18249534,15.8938962,34.19696894,0.635222328,1.378815919,0.206739025,66.58830591
2021,BRONX,10461,1291,52756,2447.11502,61087,16.17585412,45.16263553,9.663355827,0.691864432,11.33330806,0.066343165,50.17817879
2021,BRONX,10462,5670,78470,7225.691347,59032,17.58871427,19.33477762,25.64929272,1.060277813,14.8846693,0.016566841,47.92022429
2021,BRONX,10463,3046,73256,4158.021186,63048,17.07890467,44.24893524,16.26487933,1.122092388,3.740307961,0.092825161,51.50021841
2021,BRONX,10464,41,4417,928.2318316,118972,6.384065373,76.95268282,0.701833824,0,1.969662667,0,26.87344351
2021,BRONX,10465,469,46205,1015.041662,80245,16.64918882,53.46391083,13.6413808,0.075749378,5.880315983,0.311654583,45.29812791
2021,BRONX,10466,2119,75767,2796.732087,62918,19.38114656,9.055393509,68.17479905,0.657278235,2.450935104,0.022437209,26.63560653
2021,BRONX,10467,5468,102209,5349.822423,42639,25.81532417,21.25938029,32.50985725,1.143734896,6.367345341,0.065551957,52.2243638
2021,BRONX,10468,5606,82480,6796.799224,40138,30.36157582,13.35475267,22.34966052,1.52643065,2.624878758,0.375848691,79.30407371
2021,BRONX,10469,1335,75290,1773.143844,70415,17.19181868,15.72320361,56.76451056,0.188604064,5.493425422,0.013281976,28.27467127
2021,BRONX,10470,979,16446,5952.815274,70107,10.66749844,43.86476955,37.35254773,0.401313389,3.399002797,0,20.50954639
2021,BRONX,10471,263,23387,1124.556377,96368,7.310038824,62.79557019,10.5015607,0.36344978,4.399880275,0,27.275837
2021,BRONX,10472,2759,66720,4135.191847,36730,32.1128177,9.189148681,27.83273381,0.969724221,8.763489209,0.055455635,60.44364508
2021,BRONX,10473,1341,60296,2224.028128,48212,24.19729899,24.17407457,37.49834152,0.713148468,1.631949051,0,63.08212817
2021,BRONX,10474,524,11312,4632.248939,33157,39.35324747,11.5364215,36.23585573,0.892857143,0.353606789,0,68.17538897
2021,BRONX,10475,140,44509,314.5431261,56327,11.82287188,11.7504325,63.06589678,0.465074479,2.246736615,0,31.19818464
2021,QUEENS,11001,5,26818,18.6441942,132344,3.49907919,59.64277724,5.507494966,0.499664405,23.74897457,0,13.94585726
2021,QUEENS,11004,24,16426,146.1098259,100174,7.468879668,27.71825155,6.495799343,0.499208572,50.52356021,0.237428467,11.16522586
2021,QUEENS,11040,5,42634,11.72772904,140368,4.242922238,45.44025895,0.750574659,0.961673781,42.29722756,0,12.06548764
2021,QUEENS,11101,332,33789,982.5682915,98920,13.32783557,41.80650508,12.4715144,0.591908609,27.8581787,0.050312232,20.82926396
2021,QUEENS,11102,639,27876,2292.294447,95478,13.20016307,56.80872435,6.984502798,0.753336203,15.39675707,0.043047783,25.82149519
2021,QUEENS,11103,506,35912,1408.999777,82597,10.16435707,63.78647806,2.912675429,0.192136333,14.36567164,0,25.21162843
2021,QUEENS,11104,797,27575,2890.299184,81142,9.238031018,54.57479601,2.128739801,0.362647325,25.66092475,0.032638259,26.8467815
2021,QUEENS,11105,652,38311,1701.861084,93200,9.034653465,71.71830545,3.218396805,0.368040511,8.989585237,0,21.56560779
2021,QUEENS,11106,731,40472,1806.186993,71972,11.35253772,51.88031231,6.540324175,0.706661396,18.13599526,0.061771101,26.99891283
2021,QUEENS,11109,3,6712,44.69606675,160898,1.383081377,56.74910608,1.340882002,0,34.77353993,0,5.870083433
2021,BROOKLYN,11201,291,68777,423.1065618,148282,10.39763222,61.25012722,13.08431598,0.572865929,13.85928435,0.037803335,11.82372014
2021,BROOKLYN,11203,2216,79499,2787.456446,61414,15.00586166,4.416407754,85.03251613,0.123271991,1.943420672,0.023899672,6.690650197
2021,BROOKLYN,11204,1230,82140,1497.443389,58850,18.40361804,55.36401266,0.975164354,1.056732408,30.38957877,0.010956903,12.93523253
2021,BROOKLYN,11205,478,50681,943.1542393,68607,22.12572374,54.78384404,25.96436534,0.686647856,6.144314437,0,15.99613267
2021,BROOKLYN,11206,1093,90903,1202.380559,49013,31.39557205,46.14369163,23.03224316,0.999966998,6.022903535,0.155110392,36.15282224
2021,BROOKLYN,11207,1982,97690,2028.866824,45616,28.07683257,13.4455932,60.80765687,0.221107585,1.561060497,0.015354693,34.44774286
2021,BROOKLYN,11208,1773,107724,1645.872786,49679,23.73699741,22.46017601,50.60710705,0.189372842,6.944599161,0.160595596,40.57405963
2021,BROOKLYN,11209,2560,72938,3509.830267,84145,11.27363184,68.77347885,4.033562752,0.704708108,13.57454276,0.072664455,18.43894815
2021,BROOKLYN,11210,1842,65854,2797.096608,77378,10.97605893,32.4110912,53.24809427,0.062258936,4.824308318,0,7.11270386
2021,BROOKLYN,11211,979,65925,1485.020857,89091,17.41047466,67.25066363,5.676147137,0.603716344,6.103905954,0,26.44368601
2021,BROOKLYN,11212,2379,78296,3038.469398,30733,35.25352915,8.045110861,76.35639113,0.203075508,1.057525289,0.056196996,17.01236334
2021,BROOKLYN,11213,3370,69392,4856.467604,48896,21.8139321,23.88315656,64.21201291,0.040350473,1.802801476,0.021616325,11.91203597
2021,BROOKLYN,11214,1425,95361,1494.321578,58487,18.19901627,45.18513858,2.002915238,0.484474785,36.56945712,0.00314594,17.28064932
2021,BROOKLYN,11215,770,73419,1048.77484,156930,5.429494812,72.99745298,3.723831706,0.399079257,9.078031572,0,16.30095752
2021,BROOKLYN,11216,1903,62210,3058.993731,84661,14.32620853,33.8755827,48.524353,0.056261051,4.618228581,0,12.79697798
2021,BROOKLYN,11217,470,42107,1116.203957,133269,12.7797474,57.69349514,18.91846961,0.102120788,8.734889686,0.056997649,14.36340751
2021,BROOKLYN,11218,1708,76370,2236.480293,81857,11.95868401,58.66046877,8.183841823,0.252717035,19.40552573,0,16.29435642
2021,BROOKLYN,11219,666,93119,715.2138661,44450,29.84166667,63.96546355,1.477679099,0.381232616,23.48929864,0.026847367,12.39167087
2021,BROOKLYN,11220,2079,93584,2221.533595,57046,22.21413759,28.28154385,2.687425201,0.947811592,41.98153531,0,39.33578389
2021,BROOKLYN,11221,1881,89728,2096.335592,66923,21.18696641,24.48622504,42.84727175,0.459165478,4.42671184,0.053495007,32.37116619
2021,BROOKLYN,11222,488,39669,1230.179737,110385,9.755312299,78.47941718,3.569537926,0.292419774,4.020771887,0,14.35125665
2021,BROOKLYN,11223,938,83565,1122.479507,57281,20.90307088,53.73780889,5.998922994,0.312331718,25.84574882,0.013163406,13.42906719
2021,BROOKLYN,11224,415,48110,862.6065267,37241,32.1209283,54.06776138,20.12055706,0.284764082,8.576179588,0,20.11639992
2021,BROOKLYN,11225,3766,59465,6333.137139,68542,14.94575155,30.98293114,56.49541747,0.110989658,2.741108215,0,10.33549147
2021,BROOKLYN,11226,7193,99776,7209.148493,66173,14.77860375,15.59693714,65.56286081,0.785760103,2.889472418,0,14.81117704
2021,BROOKLYN,11228,237,45267,523.5602094,77189,10.77817242,55.63655643,1.108975633,0.34462191,33.84142974,0,12.48591689
2021,BROOKLYN,11229,994,85538,1162.05663,69076,16.58563287,63.12866796,5.868736702,0.389300662,23.42467675,0.049100984,9.158502654
2021,BROOKLYN,11230,2288,91789,2492.673414,61017,20.32522892,66.37505583,8.058699844,0.321389273,15.27851921,0.039220386,10.93486148
2021,BROOKLYN,11231,364,40311,902.9793357,121638,17.21830565,66.6939545,13.20731314,0.45397038,5.033365583,1.619905237,15.96834611
2021,BROOKLYN,11232,549,28501,1926.248202,77031,14.41294667,41.51082418,8.066383636,1.891161714,16.15381916,0.066664328,50.2368338
2021,BROOKLYN,11233,1956,85633,2284.166151,52380,24.67726382,13.73302348,71.70600119,0.395875422,1.393154508,0.024523256,15.94829096
2021,BROOKLYN,11234,577,94254,612.1756106,86185,8.975340787,36.83026715,45.7211365,0.396800136,8.106817748,0,9.09245231
2021,BROOKLYN,11235,1532,84859,1805.347694,58669,19.27575478,73.15193439,2.255506193,0.003535276,12.78473703,0,9.017311069
2021,BROOKLYN,11236,774,102238,757.0570629,73562,13.13448767,5.350261155,83.22932765,0.136935386,2.4599464,0.012715429,8.570198948
2021,BROOKLYN,11237,1180,50590,2332.476774,65908,18.7210962,33.31686104,11.22949199,1.597153588,6.503261514,0.126507215,58.70330105
2021,BROOKLYN,11238,1339,58597,2285.09992,114427,11.17305548,52.17331945,29.74725669,0.32254211,6.242640408,0,11.2975067
2021,BROOKLYN,11239,359,15917,2255.450148,33736,29.54748247,18.50851291,66.45724697,2.714079286,2.751774832,0,15.57454294
2021,BROOKLYN,11249,273,42421,643.5491855,105222,19.44216052,,,,,,
2021,QUEENS,11354,617,53375,1155.971897,52273,18.67647059,19.329274,3.467915691,0.174238876,64.12552693,0.243559719,14.0028103
2021,QUEENS,11355,1223,80918,1511.406609,46963,21.55936612,11.59198201,2.320868039,0.615437851,73.7042438,0.008650733,14.95588126
2021,QUEENS,11356,156,27295,571.5332478,73318,8.736426456,28.88807474,1.6486536,0.197838432,31.06429749,0.106246565,43.09946877
2021,QUEENS,11357,57,44030,129.4571883,88580,8.876811594,63.5362253,0.742675449,0.106745401,24.64228935,0.034067681,15.14876221
2021,QUEENS,11358,412,38103,1081.279689,74854,9.696739955,38.53239902,1.065532898,0.627247198,45.77854762,0,18.80166916
2021,QUEENS,11360,24,20076,119.5457262,92851,7.28859669,59.78282526,1.404662283,0.80195258,29.72703726,0,10.75911536
2021,QUEENS,11361,299,30006,996.4673732,93734,7.913669065,45.93747917,4.785709525,0.246617343,39.38212358,0,14.52376191
2021,QUEENS,11362,10,19217,52.03725868,100528,3.970325594,43.42509237,2.711141177,0,47.57766561,0,9.611281678
2021,QUEENS,11363,47,7424,633.0818966,98111,8.837689133,54.21605603,0.83512931,1.171875,34.60398707,0,10.88362069
2021,QUEENS,11364,266,39015,681.7890555,90970,8.646807277,36.10406254,3.147507369,1.225169806,48.43009099,0,16.18864539
2021,QUEENS,11365,142,45439,312.5068774,73279,11.38120863,30.42540549,10.32813222,0.138647417,43.31741456,0.03301129,20.4163824
2021,QUEENS,11366,69,13922,495.6184456,100781,8.984628708,36.35971843,6.601063066,0,44.48355121,0,11.83019681
2021,QUEENS,11367,402,42362,948.9636939,71469,15.29379462,51.31485766,7.365091355,0.335206081,28.44530475,0,16.8948586
2021,QUEENS,11368,1825,116469,1566.940559,62254,16.92724196,26.80455744,9.024719024,0.771020615,12.45309911,0.020606342,75.62441508
2021,QUEENS,11369,346,31550,1096.671949,66132,12.79447178,25.02377179,18.45641838,0.48177496,16.06022187,0.015847861,55.97147385
2021,QUEENS,11370,97,29780,325.721961,67241,8.10430781,41.24244459,13.71390195,1.363331095,22.20282069,0.067159167,37.95836132
2021,QUEENS,11372,1366,67252,2031.166359,62910,13.05436338,42.65598049,3.623684054,0.319693095,21.68262654,0.307797538,53.5285196
2021,QUEENS,11373,1158,102104,1134.137742,62072,10.91672498,13.45490872,1.574864844,0.769803338,48.70426232,0.041134529,42.58794954
2021,QUEENS,11374,588,47019,1250.558285,79221,12.07242452,46.56628172,4.836342755,0.097832791,31.15336353,0.072311193,20.01318616
2021,QUEENS,11375,1470,76091,1931.897333,96321,7.102933623,56.25369623,3.176459765,0.214217187,28.54214033,0,14.45900304
2021,QUEENS,11377,1302,85255,1527.183156,66325,9.620901323,38.42707173,2.303677204,0.374171603,36.9233476,0,38.80241628
2021,QUEENS,11378,156,39994,390.0585088,85464,9.126891735,62.96444467,1.647747162,0.577586638,12.3493524,0,35.21528229
2021,QUEENS,11379,174,39805,437.1310137,88672,7.827464535,72.48335636,1.10538877,0.293932923,11.41062681,0,20.66574551
2021,QUEENS,11385,1475,109111,1351.834371,77350,11.42780027,67.22970186,3.317722319,0.311609279,6.925974466,0,46.55534272
2021,QUEENS,11411,76,21605,351.7704235,108131,7.159317868,4.980328628,89.13214534,0,0.249942143,0,6.697523721
2021,QUEENS,11412,374,41782,895.1223015,93429,9.469565217,2.34790101,84.8571155,0.768273419,3.326791441,0.277631516,6.308936863
2021,QUEENS,11413,239,45661,523.4226145,104236,6.169606408,1.905345919,88.90300256,0.170824117,1.616258952,0,6.800113883
2021,QUEENS,11414,80,30915,258.7740579,86113,10.05557485,73.55005661,4.198609089,0.145560408,5.27252143,0,24.91347242
2021,QUEENS,11415,327,20351,1606.800649,80360,9.758951556,54.90147904,7.965210555,1.307061078,20.274188,0.049137635,23.6892536
2021,QUEENS,11416,261,27098,963.1707137,76477,13.72761801,24.19735774,5.472728615,0.535094841,33.22016385,0,45.82626024
2021,QUEENS,11417,172,33236,517.5111325,78498,13.48026105,28.76098207,8.529907329,0.330966422,30.38572632,0.024070285,36.98399326
2021,QUEENS,11418,430,38938,1104.319688,77708,9.440950986,32.51065797,9.22492167,1.060660537,24.4568288,0,40.24860034
2021,QUEENS,11419,562,50107,1121.599776,84245,9.318606098,7.637655417,13.78250544,0.999860299,35.59582493,0.109765103,19.50226515
2021,QUEENS,11420,318,51831,613.532442,89027,9.435632608,11.22301325,24.67056395,1.547336536,33.57643109,0.206440161,22.9148579
2021,QUEENS,11421,285,42704,667.3847883,76721,10.14045906,32.27800674,6.123548145,0.337204946,18.00299738,0.154552267,59.56350693
2021,QUEENS,11422,179,34063,525.4968734,95945,8.164066333,8.114376303,79.97533981,0.728062707,4.294982826,0,9.608666295
2021,QUEENS,11423,502,30983,1620.243359,69386,14.12011592,14.00445406,34.31882,0.477681309,28.43172062,0,16.18306813
2021,QUEENS,11426,36,20959,171.76392,102818,5.866368286,29.17123909,7.104346581,0.16222148,43.43718689,0,20.09160742
2021,QUEENS,11427,251,25890,969.4862881,84000,8.557089084,20.57937428,22.34453457,0.741599073,33.76593279,0,20.54074932
2021,QUEENS,11428,94,21184,443.7311178,83417,8.732931089,13.68957704,19.14652568,0.420128399,29.61669184,0,27.32250755
2021,QUEENS,11429,122,28643,425.9330377,89318,12.15199398,4.521174458,68.42160388,1.225430297,5.463813148,0,14.45030199
2021,QUEENS,11432,1325,64858,2042.924543,66246,11.79800839,16.05969965,16.39736039,1.08544821,43.74325449,0.137222856,21.52086096
2021,QUEENS,11433,456,41396,1101.555706,68801,15.73646276,3.997970818,57.9766161,1.611266789,16.53299836,0.021741231,13.91197217
2021,QUEENS,11434,539,66424,811.4536914,66546,12.75152713,4.064795857,79.88227147,0.394435746,3.247320246,0,10.61815007
2021,QUEENS,11435,671,60842,1102.856579,71346,14.86238532,16.49518425,25.05012984,0.823444331,21.47200947,0,31.09529601
2021,QUEENS,11436,158,21248,743.5993976,78306,10.44087491,3.223832831,60.74454066,0.597703313,7.840737952,0,13.56362952
2021,QUEENS,11691,1159,70797,1637.075017,54877,24.7728537,32.70901309,44.33379945,0.309335141,4.305267172,0.053674591,24.5773126
2021,QUEENS,11692,319,24639,1294.695402,53498,18.40696951,19.81411583,56.00064938,0.190754495,5.710459028,0,24.69256057
2021,QUEENS,11693,117,14147,827.0304658,64688,14.83735971,60.16823355,21.94811621,0.275676822,2.933484131,0,29.74482222
2021,QUEENS,11694,403,22432,1796.540656,88643,12.63107722,81.30349501,5.969151213,0,2.380527817,0,16.72610556
2022,MANHATTAN,10001,396,26966,1468.515909,101409,11.97365655,62.90513981,7.850626715,0.14833494,16.78780687,0.185418675,18.44174145
2022,MANHATTAN,10002,1905,76807,2480.242686,37093,28.28684112,32.14160168,8.401577981,0.812425951,39.43390576,0.024737329,25.91821058
2022,MANHATTAN,10003,1298,54447,2383.969732,137533,8.752630952,70.67607031,5.18485867,0.271823976,16.73186769,0.082649182,8.040847062
2022,MANHATTAN,10004,15,4795,312.8258603,216017,2.69758637,57.51824818,3.378519291,0,33.22210636,0,4.233576642
2022,MANHATTAN,10005,17,8637,196.8276022,197188,2.446675031,75.21130022,1.701979854,0,13.66215121,0,6.819497511
2022,MANHATTAN,10006,38,3894,975.8602979,200536,3.314917127,64.86902928,6.54853621,0,22.98407807,0,5.701078582
2022,MANHATTAN,10007,34,8194,414.9377593,250001,4.4978435,75.33561142,8.982182084,0,12.98511106,0,11.22772761
2022,MANHATTAN,10009,1655,60000,2758.333333,77551,23.18155541,58.20666667,7.628333333,0.183333333,13.325,0.005,24.47166667
2022,MANHATTAN,10010,448,33193,1349.682162,131635,10.08823348,69.14710933,8.893441388,0.144608803,14.92784623,0,10.0714006
2022,MANHATTAN,10011,625,51867,1205.005109,139343,9.308055575,75.03615015,4.476834982,0.123392523,9.35855168,0,13.71006613
2022,MANHATTAN,10012,542,22269,2433.87669,117581,11.28385155,71.11230859,3.619381203,0,18.5504513,0,8.873321658
2022,MANHATTAN,10013,437,29563,1478.1991,137572,10.54807848,58.19436458,3.382606637,0.091330379,30.98467679,0,7.92544735
2022,MANHATTAN,10014,637,29815,2136.508469,136559,7.226463104,85.5508972,1.807814858,0.090558444,4.618480631,0,8.817709207
2022,MANHATTAN,10016,803,56758,1414.778533,136431,7.889755936,67.76665844,4.358856901,0.042284788,17.72437366,0.038761056,11.96483315
2022,MANHATTAN,10017,302,15514,1946.628851,136112,7.148136416,74.41665592,2.745906923,0.032228954,17.80327446,0.257831636,4.692535774
2022,MANHATTAN,10018,308,8063,3819.918145,130457,8.577728776,55.98412502,5.07255364,0.111620985,30.17487288,0,12.82401091
2022,MANHATTAN,10019,1450,43989,3296.278615,105538,12.43419308,64.89122281,6.056059469,0.556957421,18.75241538,0.106844893,17.52710905
2022,MANHATTAN,10021,566,42484,1332.266265,136060,5.804241742,84.76132191,0.303643725,0.047076546,9.264664344,0.308351379,5.736277187
2022,MANHATTAN,10022,315,33303,945.8607333,156255,7.25921067,83.18169534,1.351229619,0.09608744,10.30838063,0,9.41957181
2022,MANHATTAN,10023,680,65891,1032.007406,136109,9.069898534,73.42429163,4.716880909,0.013658922,12.64360838,0,8.385060175
2022,MANHATTAN,10024,1579,63916,2470.429939,153177,8.308736217,81.65404594,2.869391076,0.242505789,5.613617873,0,11.64966519
2022,MANHATTAN,10025,3083,96918,3181.039642,103440,14.0760056,61.30336986,11.50250727,0.093893807,10.10441817,0,22.48705091
2022,MANHATTAN,10026,2754,39401,6989.670313,65038,18.11893042,25.62371513,51.48600289,0.167508439,5.989695693,0,19.34722469
2022,MANHATTAN,10027,3268,65840,4963.547995,58435,21.6092732,29.96202916,37.15826245,0.592345079,8.658869988,0.001518834,25.7746051
2022,MANHATTAN,10028,657,47793,1374.6783,149789,4.905203711,86.62565648,1.330738811,0,7.599439248,0,7.557592116
2022,MANHATTAN,10029,2377,77661,3060.738337,33901,33.05777616,27.50544031,30.40135976,0.898778022,10.73383037,0.047642961,45.80033736
2022,MANHATTAN,10030,2503,31611,7918.129765,42834,27.465487,16.65875803,57.91654804,0.069596027,3.501945525,0.006326912,28.75897631
2022,MANHATTAN,10031,5144,61801,8323.489911,57180,23.5551623,26.4008673,28.22446239,0.54529862,4.38180612,0.088995324,50.7338069
2022,MANHATTAN,10032,5318,60529,8785.871235,55059,20.27870122,23.35574683,17.81625337,0.498934395,4.855523799,0.07764873,64.50957392
2022,MANHATTAN,10033,4286,60739,7056.421739,71630,16.15618308,36.37531076,8.240175176,2.382324371,2.942096511,0,66.58324964
2022,MANHATTAN,10034,3655,43365,8428.456128,63851,17.4586056,32.00737922,12.7729736,1.471232561,2.75798455,0.221376686,70.95122795
2022,MANHATTAN,10035,1704,37042,4600.183575,32555,35.67247387,20.91949679,40.43788132,0.27806274,3.712002592,0.0917877,43.98520598
2022,MANHATTAN,10036,926,30437,3042.349772,98177,12.82395957,59.60180044,7.517166606,0.18070112,16.80848967,0.098564247,19.71613497
2022,MANHATTAN,10037,1361,19374,7024.878703,48782,24.19875025,11.49994838,68.86548983,0.278724063,3.623412821,0,18.82419738
2022,MANHATTAN,10038,233,23356,997.6023292,99924,19.12521441,49.46908717,10.68247988,0.235485528,28.42096249,0,9.697722213
2022,MANHATTAN,10039,2025,27234,7435.558493,50164,21.44588745,15.48432107,56.52493207,0.653594771,2.302269222,0,33.45817728
2022,MANHATTAN,10040,3305,45771,7220.729283,54700,19.93091746,30.1173232,6.650499224,1.190710275,2.318061655,0.010923947,70.78281008
2022,MANHATTAN,10044,49,12155,403.1262855,115294,6.064306064,43.34018922,13.00699301,0,32.8589058,0,10.67050596
2022,MANHATTAN,10065,474,31270,1515.829869,152335,6.448609732,79.78573713,2.069075791,0.035177486,13.76399105,0,8.23153182
2022,MANHATTAN,10069,24,5774,415.6563907,183178,16.86156167,49.74021476,3.100103914,0,32.31728438,0,4.416349151
2022,MANHATTAN,10075,362,23391,1547.603779,131372,12.82407786,86.0202642,1.808387841,1.107263477,7.092471463,0.260784062,8.007353256
2022,MANHATTAN,10128,786,58147,1351.746436,127919,9.008210964,73.36577983,5.133540853,0.058472492,9.864653379,0.022357129,12.97229436
2022,MANHATTAN,10162,0,2268,0,99300,0,97.1340388,0,0,2.865961199,0,18.25396825
2022,MANHATTAN,10280,3,8582,34.95688651,178148,2.875475285,72.23257982,1.608016779,0.827312981,21.09065486,0,12.7010021
2022,MANHATTAN,10282,20,6419,311.5750117,250001,2.208446339,74.37295529,1.931765072,0,15.46969933,0,4.315313912
2022,STATEN ISLAND,10301,848,38736,2189.178026,78053,14.44646352,58.96065675,20.06402313,0.351094589,7.483994217,0.010326311,26.06877323
2022,STATEN ISLAND,10302,200,18144,1102.292769,73927,19.11738431,45.09479718,24.52050265,1.471560847,5.89175485,0.104717813,39.65498236
2022,STATEN ISLAND,10303,227,27469,826.386108,69879,19.36330035,36.44835997,33.51050275,0.367687211,9.749171794,0,39.01852998
2022,STATEN ISLAND,10304,628,43849,1432.187735,64539,19.57783641,48.87226619,27.94590527,0.246299802,11.20207986,0.075258273,22.57064015
2022,STATEN ISLAND,10305,257,44531,577.126047,76833,9.606111842,67.33286924,6.285508971,0.181895758,19.44937235,0.049403786,14.65720509
